#1.2																																	
22283	32																																
NAME	Description	GM10832_0GY	GM10835_0GY	GM7057_0GY	GM13113_0GY	GM10860_0GY	GM03187_0GY	GM08390_0GY	GM09585_0GY	GM09583_0GY	GM00736_0GY	GM03189_0GY	GM09586_0GY	GM08436_0GY	GM13819_0GY	GM00718_0GY	NML37_0GY	NML47_0GY	NML50_0GY	GM10833_0GY	GM6990_0GY	GM10834_0GY	GM10861_0GY	BR51_0GY	BR258_0GY	GM03188_0GY	GM08388_0GY	GM09579_0GY	GM01526_0GY	GM015785_0GY	GM015786_0GY	GM01525_0GY	GM00719_0GY
219878_s_at	na	8.544478	6.5280294	48.01377	5.939738	3.830761	6.471411	12.935902	7.1664467	5.9213386	3.795607	4.708031	5.240674	6.9235034	3.7781072	6.9436283	3.6555707	2.2215583	3.1485317	4.1236973	37.015057	8.269183	3.1413958	4.2740207	5.6143312	7.3174524	6.643635	5.0499034	3.9104583	4.9863944	6.9769793	10.5355	5.766562
215900_at	na	27.41885	17.931423	4.996142	25.040071	29.652927	3.7131047	20.43378	18.994562	15.226299	19.894217	19.27008	19.215805	7.7023973	18.890535	18.578897	14.819881	13.862524	25.548086	11.499887	9.958365	28.16316	22.775118	14.633087	12.303748	10.97618	18.41236	17.940445	19.417446	14.102147	26.725378	13.138388	10.674274
222274_at	na	56.750645	20.327787	24.72667	7.1043925	17.309364	11.881935	23.152792	41.53756	16.448162	30.757505	7.9927044	31.238527	17.308758	4.2503705	34.530476	5.4339566	5.154015	4.048112	4.007537	13.05861	5.632632	10.9948845	18.689783	10.153578	30.677013	16.609087	3.9867659	33.84569	29.450891	21.167446	6.569194	31.40936
221203_s_at	na	5.738829	64.206055	51.062263	47.517902	45.25973	93.88851	74.56682	70.41208	44.832993	29.448675	72.7555	64.121185	65.08093	36.010082	22.707542	70.740234	63.714287	73.49572	59.47417	61.72307	24.08849	18.193916	45.782726	52.798607	82.60278	56.186172	67.77502	64.994514	65.44643	65.039635	44.99278	17.176994
207783_x_at	na	665.9593	7016.887	6908.3945	7442.259	8349.924	8554.356	7241.6333	5798.2812	7443.4043	8651.629	4747.9946	7625.5913	6855.5664	7276.87	5365.1724	8426.486	7530.1055	8169.2705	5170.4775	7797.964	7682.5503	7375.081	7806.824	7753.9893	8688.068	8680.858	8632.544	7363.123	8028.8745	8656.303	6788.5796	9318.396
218009_s_at	na	285.15607	191.04814	249.21432	118.328896	156.06804	291.95615	244.5462	322.83798	188.16698	114.784386	266.77017	166.3657	183.81902	131.99762	105.843414	221.31023	298.93286	238.47879	290.57544	193.34259	140.09674	153.14304	177.19075	245.47768	183.78065	202.53595	192.295	223.97487	206.4679	225.51016	126.054146	120.36165
213979_s_at	na	139.38979	207.24428	231.85484	76.867195	126.41511	129.10995	53.96825	229.81332	122.468315	134.28596	98.59493	82.8232	53.916782	93.15395	74.69092	187.02692	237.88446	163.90356	163.84438	179.06268	66.99237	68.063576	86.78435	170.58011	38.416626	115.02979	158.54039	86.7043	189.09343	256.13794	51.56197	82.32687
205520_at	na	70.65137	40.738205	37.513405	40.18058	56.042614	54.21133	42.76263	38.267433	54.41992	44.892868	53.32119	41.71987	24.924612	38.253334	36.219463	50.585197	51.629013	52.895332	31.13101	31.284296	57.285065	60.995434	45.130756	53.156967	41.93463	25.53054	47.97408	64.18545	62.329933	42.92616	65.0722	50.058666
210157_at	na	8.034361	4.4621973	7.6212335	10.598356	9.222202	9.441895	5.438022	14.402471	6.2033067	10.994172	33.72264	6.0627403	5.365715	14.404033	13.136594	7.50874	13.240487	13.673623	17.830635	5.730757	12.104167	9.68597	10.141744	21.740602	4.3623276	8.162181	4.7841187	8.225447	6.155081	8.277772	4.2141995	10.551582
219225_at	na	5.738829	4.627464	5.8429456	5.939738	9.364082	6.5775	3.0485883	6.1227894	8.741023	7.460331	15.492706	6.0627403	5.106084	2.4793828	12.198266	9.484725	3.8210804	10.435134	12.951894	3.476033	9.108086	4.4503107	5.2881947	6.5699625	2.5329645	4.6505446	18.20623	8.090603	5.2201314	4.0206323	7.436823	4.1715555
216091_s_at	na	43.615105	56.686428	51.146946	62.541946	84.27674	69.38202	63.525986	56.496643	48.310604	47.641415	71.2774	71.51978	34.790604	61.866505	32.466152	79.23696	70.82327	66.74887	46.812675	63.602005	51.292904	63.613262	69.398506	73.34467	32.6471	55.52181	72.82492	84.68165	51.110542	56.88012	44.0012	54.47561
207239_s_at	na	130.59026	52.058968	108.898964	85.13624	120.31428	84.87097	96.071724	116.472145	85.71842	80.100395	115.510994	92.27697	67.41762	105.786995	62.492653	119.05305	83.264	107.319954	96.529366	93.383156	84.96886	96.205246	88.01585	107.98629	65.43491	98.61053	111.62944	108.68377	127.54262	102.88088	77.838745	86.49843
205320_at	na	8.927068	2.3963652	23.710505	14.208785	48.522972	30.553547	7.168302	5.3574405	2.819685	39.52667	23.321177	2.671716	8.135117	34.593292	14.825585	17.586258	4.265392	8.635973	5.8080244	5.6368103	6.9509077	17.801243	4.2015796	5.136516	12.946262	7.402908	6.2459326	4.5846753	10.985651	6.38571	10.163658	23.925098
213181_s_at	na	2.5505908	1.6526656	1.7782878	6.2891345	8.654682	6.259234	4.8612623	3.4092805	2.7256956	5.758852	2.9562056	6.8848066	6.0580654	5.431029	6.3806314	3.6555707	3.465631	4.4979024	3.5428948	1.3152558	3.71514	9.555079	6.8818974	1.4334464	9.146816	2.657454	3.3223047	3.5059278	12.777636	1.8920622	6.1973524	15.459294
205591_at	na	5.8663588	2.974798	1.608927	10.947752	3.6888807	6.3653226	2.1422513	2.1568916	2.7256956	2.748543	1.697081	4.007574	10.212168	2.8335805	5.0669723	3.75437	2.3104205	3.508364	3.600975	3.6639268	2.9960809	3.9267447	1.9559077	2.5085309	1.4072025	1.0439998	2.3920593	7.95576	2.1036353	3.6658704	17.352587	5.5211763
215284_at	na	25.12332	25.781584	24.472628	35.871357	38.44949	51.453026	16.890827	23.795387	26.50504	46.594345	45.60221	42.541943	27.60747	25.974485	50.294388	25.687796	21.32696	6.0271893	11.151407	23.20487	36.432343	45.681133	34.264603	19.709887	6.050971	23.632359	23.52192	20.631039	29.450891	43.280922	24.045727	33.12706
221750_at	na	105.46693	103.2916	77.2285	56.602207	46.962288	89.96323	67.23373	114.24568	38.535694	44.76199	91.3139	48.19365	87.1496	51.94897	39.409782	80.81776	97.30425	82.941315	56.27976	49.32209	43.143562	54.45086	55.41738	80.03409	50.800007	67.290535	26.445545	55.690315	52.90253	74.3817	37.80385	44.53749
202546_at	na	143.08813	498.19608	268.43677	262.51312	277.80112	374.59924	336.66302	503.59943	331.59494	232.70998	465.43814	143.9644	476.16397	314.64548	180.722	519.68384	387.26202	396.08527	320.02216	438.16806	409.9837	303.14468	478.69028	390.97247	468.31696	400.9908	268.8409	446.87097	449.71045	225.03716	218.02286	198.88506
215192_at	na	14.155779	1.3221325	1.6936074	13.742923	3.972641	4.6679034	1.3183085	7.8622184	1.9737793	3.795607	2.4635046	12.125481	9.606361	3.4239097	4.691641	1.2843897	1.1552103	2.2489512	5.9822655	1.691043	4.3143563	21.597095	11.445682	7.645047	5.065929	1.8981814	14.618141	2.831711	12.933461	2.7198393	2.3549938	2.0857778
205074_at	na	40.299335	41.56454	22.60966	46.58618	41.28709	51.77129	23.976736	23.099615	20.677689	71.200356	47.627758	28.669569	23.972631	33.5307	51.795715	35.864113	33.056786	16.012531	25.497229	24.05039	25.646452	67.6709	45.130756	28.310566	30.677013	52.864353	13.289219	44.22863	35.060585	15.964274	28.50782	52.512524
216073_at	na	2.5505908	7.684895	17.444157	5.0080147	29.511045	7.744476	5.19084	7.931795	3.383622	26.307484	23.211689	17.05788	13.414288	16.293087	18.203566	8.793129	7.4644356	7.646434	23.929062	1.4092026	15.100247	6.8063574	14.777968	11.2286625	14.775626	4.175999	22.990349	1.3484339	16.43952	14.545228	14.129963	33.61783
216085_at	na	3.060709	3.8011308	17.782879	25.273003	11.208523	4.8800807	10.052102	12.871773	5.075433	36.516357	5.036498	5.343432	11.8565	45.337288	5.6299686	4.0507674	5.0651526	1.799161	2.3232098	3.7578735	20.133661	13.220041	24.992153	24.72695	2.814405	1.8032724	4.119658	6.4724827	27.347256	5.5579324	5.081829	8.097726
212450_at	na	67.84572	56.521164	20.23861	27.485846	8.229042	52.089554	48.11826	44.25107	30.358606	18.454504	83.10223	31.649559	52.099365	17.237614	5.2546377	45.34884	45.7641	28.066912	53.491905	25.083807	37.87046	37.04229	42.160675	46.945366	49.95569	50.586536	25.116623	35.86834	53.447914	51.67695	43.753307	26.501648
216355_at	na	48.461224	9.337561	22.355618	25.040071	26.531569	21.42992	28.920391	20.316528	15.508267	37.03989	39.361332	23.63441	22.241755	33.29457	40.34811	17.783857	4.97629	8.635973	4.530259	8.92495	36.552185	39.26745	38.24886	38.941956	22.51524	6.833453	33.88751	10.922315	44.410076	24.596807	4.2141995	22.2074
221287_at	na	44.38028	53.794266	34.210873	45.654457	45.40161	37.343227	64.67951	50.165127	28.478817	39.395782	58.02922	24.148203	26.568945	22.43251	63.43098	17.487461	44.25344	51.456005	32.641098	10.334152	48.53651	25.000275	15.792143	38.46414	12.242661	23.347631	10.232698	15.776676	26.17857	41.98013	15.245487	34.35399
222290_at	na	51.139343	17.10509	8.806759	23.642485	31.781128	19.308146	16.726038	9.601647	27.538921	39.2649	33.94162	9.3510065	11.769956	9.09107	21.206217	8.891929	4.620841	18.261482	11.84837	3.7578735	37.03156	5.2356596	6.809456	7.2866855	3.5180063	20.025814	8.903776	27.373207	18.932716	4.966663	19.955475	14.845831
202916_s_at	na	4.591063	22.310986	23.287102	13.160596	3.972641	25.673468	21.504908	27.761284	19.831785	7.0676823	12.427012	6.1654987	13.414288	6.4936213	9.758613	26.972183	34.74517	22.669428	24.277542	30.156933	11.265264	4.581202	31.87405	32.013634	25.892525	18.032724	18.870691	10.248097	26.801872	11.352373	4.586041	3.312706
212996_s_at	na	17.599077	31.896444	36.32788	39.947647	54.907574	43.920727	39.05489	53.991867	47.840656	53.400265	37.007313	26.717161	42.579548	55.490948	26.460854	37.9389	48.163383	47.58781	40.540012	49.791824	30.799711	42.016167	57.518173	52.67915	19.137955	38.81781	30.565205	57.308437	22.90625	33.111088	60.610107	35.33553
50314_i_at	na	108.52763	112.546524	112.455536	72.90737	66.54174	106.30088	112.55059	122.87325	151.88704	65.965034	86.386894	91.763176	90.09209	68.36013	54.42303	103.24518	111.433365	128.72997	107.97117	87.93424	98.39129	85.864815	101.20011	103.44704	60.650425	84.56398	127.7094	65.80357	99.49415	96.49517	67.42719	47.850197
219914_at	na	7.0141244	2.4789984	3.895297	11.879476	8.512802	14.215887	6.426754	6.053212	5.075433	9.423576	8.211682	8.426182	5.2791715	6.8478193	28.525175	5.4339566	2.3104205	7.196644	4.065617	4.415501	21.212254	13.220041	2.6803179	7.1672316	7.0360126	4.6505446	10.365591	3.6407714	5.7655187	7.331741	13.510228	9.57004
218329_at	na	21.424961	30.98748	27.944523	35.289032	12.485443	41.16242	45.399246	37.571663	41.355377	13.611832	36.51461	32.26611	16.356777	7.67428	21.769215	16.10427	39.099426	12.144337	70.45134	32.881393	27.563944	50.00055	16.588995	34.761074	24.344603	36.6349	51.827953	14.967616	29.217155	8.159518	9.419975	47.97289
206380_s_at	na	3.060709	1.9831988	2.455731	2.56224	3.2632408	4.6679034	1.7302798	2.9222403	1.87979	2.355894	4.708031	6.0627403	2.1635947	2.951646	2.4396532	2.3711812	5.33174	3.3284478	0.9873642	2.2547243	2.8762376	4.581202	3.694492	6.2116003	1.4072025	1.328727	1.8604907	3.3710847	2.1036353	19.866652	2.1070998	3.0673203
203939_at	na	13.64566	30.73958	8.383356	7.4537888	5.6752014	22.06645	11.452805	22.334265	20.48971	22.511877	14.343072	3.596541	17.222214	6.4936213	6.568297	19.364645	19.8163	32.924644	8.189315	9.582578	32.357674	31.413958	19.84884	5.6143312	13.790585	13.856725	3.0565202	21.84463	27.035608	20.576176	6.445246	5.275791
219627_at	na	125.744125	48.09257	40.90062	57.301003	39.86829	48.69472	72.589355	55.24426	71.33803	56.934105	77.62777	65.66256	49.93577	47.580536	43.53843	50.585197	61.137287	85.280235	65.97916	52.422337	48.29682	92.2785	68.31189	77.76446	29.410532	27.333813	40.266335	56.499382	39.03412	41.50711	45.984352	47.97289
207937_x_at	na	48.078636	70.23829	67.91366	75.586075	69.80498	145.44763	66.98655	41.32883	112.03548	85.466606	86.27741	75.63012	73.99494	82.17383	66.245964	43.57045	55.627815	83.57103	70.45134	89.343445	76.459984	159.29494	102.648926	49.334442	73.03381	78.4898	34.41908	80.36665	70.82239	97.79596	60.98195	80.48648
214190_x_at	na	7.0141244	40.24241	81.1238	2.4457743	31.49737	116.273224	99.3675	10.5757265	57.615562	16.229492	3.01095	56.825344	37.386917	40.732716	35.844135	45.842834	36.25583	46.238438	22.999775	70.55408	26.245668	18.193916	57.95282	41.928303	19.560114	40.05163	86.9115	53.39798	33.736076	33.584103	31.606497	20.244314
213200_at	na	35.58074	7.3543615	21.932217	27.835241	9.9316025	11.775847	21.916878	18.368368	16.82412	33.375164	22.226286	10.789623	10.125624	3.069712	33.77981	13.733089	23.28193	27.707079	20.560408	11.743355	15.339934	46.204697	10.069302	6.092147	16.886429	19.171633	4.25255	7.686073	7.479592	3.5476165	24.293621	23.311634
201795_at	na	303.26526	583.80414	386.0578	365.23566	404.9256	780.8129	523.8628	518.3498	358.66394	387.8063	535.7849	516.8743	843.54236	551.9578	152.00916	768.9542	782.25507	705.9907	596.48413	385.08807	443.65967	433.9053	717.96295	689.12933	572.30927	745.7955	357.08133	809.59973	708.92505	532.6155	283.59085	223.79169
203189_s_at	na	14.7934265	114.364456	33.95683	18.16861	18.586285	32.463146	46.882347	72.63855	33.74223	26.831015	53.375935	50.865364	127.65209	23.731236	2.2519877	32.80134	33.32337	4.5878606	42.166256	45.188427	22.530527	4.842985	43.82682	37.50851	100.7557	61.59599	32.425694	50.70111	47.44866	34.175373	61.973526	6.380026
205219_s_at	na	53.817467	90.81398	43.949116	41.811096	63.278492	62.59234	51.908394	64.428444	63.06695	55.232628	60.000023	80.356995	45.002773	48.87926	38.283787	63.42909	59.27117	74.21539	53.143425	72.05722	49.97463	38.874775	62.806366	46.70646	62.479794	63.209442	60.864624	74.298706	57.577274	57.234882	52.80144	36.071686
203366_at	na	83.531845	42.473507	37.005325	35.987823	18.586285	98.13206	31.557009	53.365673	25.189184	65.83415	35.912422	55.078453	25.963139	48.406998	15.388581	50.88159	54.56147	43.539696	38.971844	27.33853	40.50701	56.28334	46.579582	44.078476	17.027151	43.658173	32.425694	66.07326	47.13701	58.417423	43.87726	31.286667
203254_s_at	na	209.14844	69.41196	157.4208	100.160286	88.24938	220.02798	186.37585	146.80779	163.35374	84.41953	193.6862	136.97684	61.965355	173.911	41.286438	178.43138	184.65593	165.61278	154.14496	204.71016	77.17905	37.304073	108.58909	177.62788	69.375084	155.08142	146.04852	186.21872	146.1637	167.92052	88.12635	108.46045
58994_at	na	76.13513	40.490307	46.658882	39.015926	33.76745	79.46044	63.031624	46.547115	28.290838	36.64724	47.08031	54.05087	33.75208	31.523582	30.0265	53.944366	56.605305	50.73634	51.57526	55.428635	22.65037	49.476982	51.43313	48.139904	40.24599	46.0309	41.462364	53.802513	53.29209	38.07775	26.276775	29.568968
219199_at	na	66.697945	20.65832	29.38409	40.413513	37.17257	47.209476	44.16333	19.412025	38.91165	35.73106	23.485413	34.11576	21.895578	7.7923455	23.833534	34.184525	19.549713	34.45393	28.168919	30.532722	49.6151	91.88582	43.319733	29.863464	21.5302	26.289814	38.538734	11.326844	36.85257	34.530136	59.37064	39.38439
218403_at	na	135.05379	350.3651	189.93808	240.38467	271.70026	324.3132	253.36241	320.2636	337.5163	275.63962	338.21182	202.84491	286.80612	204.84424	236.4587	335.2257	325.94702	331.40546	350.1658	254.59593	267.84964	325.26535	300.92	261.12613	216.84991	208.51523	233.2258	309.33072	187.37935	281.44424	238.35017	319.98285
214946_x_at	na	123.44859	85.69071	78.15999	110.176315	97.045944	138.44577	89.89216	120.22932	101.41467	103.26669	107.57304	130.19478	89.48628	98.584984	99.83812	95.736435	37.144455	62.6108	77.82753	85.96136	89.043526	138.3523	131.408	134.74396	67.12356	63.683987	71.495995	105.582375	104.40263	122.39278	66.31167	150.42139
210734_x_at	na	72.69183	54.20743	78.66807	33.891445	45.68537	96.43464	125.73367	53.156944	89.10204	11.125055	61.64236	99.67556	38.511986	34.239094	24.95953	106.20915	100.32557	38.951836	68.76701	94.41657	74.66233	66.88555	126.04738	158.63474	64.5906	68.33453	98.7389	130.25871	108.298256	84.19676	24.913357	22.943556
212876_at	na	28.056498	44.29144	22.186258	75.702545	36.60505	5.0922585	27.437294	52.391598	24.343279	6.020618	35.583958	27.43647	26.742031	4.3684363	3.3779812	37.148502	27.014149	24.018799	16.030148	39.457672	7.5501237	51.440353	36.14807	57.81567	36.305824	40.621082	26.179762	5.9331093	44.955463	51.7952	24.045727	6.99349
216285_at	na	46.038162	13.221325	5.3348637	16.88749	30.78797	17.822903	21.752089	21.360186	16.73013	52.48408	38.047462	15.20823	16.529865	2.1251853	3.940978	16.49947	10.485755	14.033456	19.805363	24.614073	2.6365511	21.727987	21.732307	35.716705	9.568977	25.53054	27.110006	26.159616	14.024235	34.057117	21.194946	20.857779
219432_at	na	7.2691836	2.5616317	2.5404112	4.658618	3.1213608	5.0922585	18.621107	3.4788575	5.63937	10.994172	7.6642365	6.9875655	2.5097702	1.8890536	2.8149843	4.2483664	51.45129	7.82635	15.565505	7.2339063	2.7563944	4.842985	3.404728	2.627985	4.3623276	4.745454	2.2591674	3.7756147	2.3373723	2.9563472	2.231047	2.6992419
220120_s_at	na	15.431074	4.5448303	4.064658	1.8634472	7.803402	5.6227016	2.8837998	8.140527	2.9136744	3.010309	3.5583956	16.235813	2.855945	3.8961728	5.0669723	3.4579723	1.1552103	2.4288673	3.4267344	1.5970963	10.546205	8.1152725	31.439405	5.6143312	1.4072025	1.6134542	11.960298	2.5620244	4.2072706	11.943643	1.3634175	7.238876
206459_s_at	na	8.161891	25.20315	4.064658	10.947752	6.810242	5.3044357	5.355628	10.436573	4.699475	9.16181	5.912411	4.007574	16.529865	7.083951	3.00265	4.2483664	21.77127	25.36817	4.1236973	13.340451	14.261344	8.1152725	33.82996	14.095555	9.428256	24.391632	6.2459326	10.652628	3.350234	19.275383	14.006017	6.011948
216268_s_at	na	40.554394	15.948222	5.8429456	62.65841	20.572605	52.407825	4.6964736	43.27699	8.271076	40.44285	20.200739	6.371015	32.19429	14.404033	11.072272	8.793129	14.751147	10.075301	24.509863	2.8184052	23.72896	47.644505	21.370102	19.351526	16.042109	25.53054	17.541769	5.9331093	18.776892	13.9539585	2.231047	9.201961
200020_at	na	752.0417	376.6425	230.07658	252.61356	250.56015	505.5127	379.01367	585.8396	421.4489	236.24382	553.46735	313.00183	350.50235	181.23108	127.80029	426.2198	508.20367	368.46817	415.79648	297.4357	287.9833	225.26427	404.728	392.5254	317.74634	399.09265	355.3537	443.23022	372.88882	331.22916	245.787	188.08809
208989_s_at	na	75.75255	26.277382	70.45407	76.867195	89.242546	77.0204	56.85205	58.305656	78.669205	34.02958	81.78835	71.51978	41.108303	70.48531	44.664417	42.48366	26.836424	78.08359	77.42097	72.62091	33.556107	83.1161	83.524506	60.802017	39.40167	64.91781	52.625305	61.2189	74.328445	34.766644	64.94826	30.305126
216862_s_at	na	226.61998	157.9122	101.02369	189.60576	161.17572	89.32669	206.23288	284.0835	178.0161	114.52263	163.85042	124.02928	211.42648	172.4942	112.97471	159.36313	257.523	179.64622	129.17046	132.46504	146.0889	94.76544	146.18599	153.13985	150.1485	120.81925	126.91204	96.95239	138.21661	152.66577	120.60048	141.21942
204964_s_at	na	6.376477	6.2801294	1.9476485	8.269047	16.458084	12.306291	4.449291	5.705326	3.2896323	2.748543	2.5729935	31.03301	17.654934	12.751112	3.565647	16.005472	3.1990438	10.075301	7.1438704	5.448917	24.80755	32.199306	7.751189	5.853239	9.006096	5.979272	1.1960297	6.067952	27.892643	2.7198393	10.90734	6.99349
222011_s_at	na	60.449	104.5311	98.059875	96.899254	111.94335	121.04722	108.84285	119.04651	73.59378	70.28417	158.48546	91.557655	104.11218	145.81133	52.35871	135.45372	172.39291	112.89735	139.97339	89.15555	116.60747	58.24671	150.02536	137.4914	119.049324	134.9607	96.081055	116.10015	120.4526	71.42535	89.48976	55.211765
212071_s_at	na	1303.862	623.30286	511.30008	616.4516	393.1496	1314.0148	940.28345	1030.6464	569.48236	489.89505	877.8288	682.00696	742.0265	399.77097	258.2279	840.2873	807.2254	803.68524	618.6127	637.89905	321.41956	674.0912	816.5552	678.259	638.44775	863.2929	574.62585	664.7779	602.6525	660.56616	485.99637	399.85587
202574_s_at	na	147.42415	39.911873	68.08302	62.541946	32.77429	137.1727	78.439354	85.44074	69.17627	20.155981	49.981773	42.541943	56.08038	61.158108	41.286438	71.03664	85.663284	94.27604	57.6156	77.2243	37.39109	13.089149	98.01271	92.576744	26.173967	63.968716	70.831535	92.772255	62.797405	45.764256	17.352587	43.67864
218833_at	na	3.8258862	21.732552	3.4718952	42.74282	9.364082	29.704838	18.950684	23.586655	7.143202	7.591214	22.828476	25.48406	21.982122	17.237614	8.069622	13.140295	56.51644	22.57947	33.628464	15.125442	14.501032	41.754383	29.845703	31.894182	16.32355	14.426179	22.591673	28.047422	15.660396	5.321425	5.7015643	17.545073
205216_s_at	na	4.718593	11.403393	10.415686	5.706807	5.6752014	9.01754	7.2506967	3.7571661	3.195643	7.591214	2.9014611	5.035157	2.423226	5.903292	6.7559624	3.0627754	3.3767686	6.1171474	4.4721785	1.4092026	4.9135723	10.863994	2.752759	4.1808853	3.3772862	2.657454	2.5249517	5.3937354	12.465986	4.6119018	11.527076	2.3311634
